Year,Style,Medalist,Entry,Region,Award,🏆 Platinum,🥇🥇 Double Gold,🥇 Gold,🥈 Silver,🥉 Bronze,Judges' Pick,Total,First,Last,Years,City,Region,Country,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2024,Stone Fruit,Snow Capped Cider,Sour Cherry,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Stone Fruit,2 Towns Ciderhouse,Apricot Cosmic Crisp,Oregon,🥇 Gold,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Stone Fruit,Soundbite Hard Cider,The Plum Oolong Goodbye,Washington,🥇 Gold,1,0,2,0,0,0,3,2023,2024,2,Everett,Washington,USA,Active,https://www.soundbitecider.com/,https://www.facebook.com/soundbitecider/,https://www.instagram.com/soundbitecider/,https://maps.google.com/?cid=996231545939620653,https://www.yelp.com/biz/soundbite-cider-everett,https://www.tripadvisor.com/Attraction_Review-g58466-d25574200,https://untappd.com/SoundbiteCider
2024,Stone Fruit,Mill Haus Cider,Apricot Peach,Washington,🥈 Silver,0,1,1,1,0,1,4,2022,2024,3,Eatonville,Washington,USA,Active,https://www.drinkmillhaus.com/,https://www.facebook.com/drinkmillhaus/,https://www.instagram.com/drinkmillhaus/,https://maps.google.com/?cid=13632179647129119778,https://www.yelp.com/biz/mill-haus-cider-eatonville-2,https://www.tripadvisor.com/Restaurant_Review-g58449-d24114866,https://untappd.com/w/mill-haus-hard-cider/408680
2024,Stone Fruit,OutWest Wines & Ciders,Harvest Peach Cider,Washington,🥈 Silver,1,0,0,2,0,1,4,2024,2024,1,Spokane,Washington,USA,Active,https://www.outwestwines.com/,https://www.facebook.com/outwestwinesandciders/,https://www.instagram.com/outwestwinesandciders/,https://maps.google.com/?cid=17884348236147778138,,,https://untappd.com/OutWestCiders/
2024,Stone Fruit,Blake's Hard Cider Co.,Peach Party,Michigan,Judges' Pick,2,2,4,3,1,7,19,2017,2024,7,Armada,Michigan,USA,Active,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334
2024,Stone Fruit,Cinder Block Brewery,Fresh Pressed Cherry,Missouri,Judges' Pick,0,0,1,0,0,2,3,2020,2024,2,North Kansas City,Missouri,USA,Active,http://cinderblockbrewery.com/,https://www.facebook.com/CinderBlockBrew,https://www.instagram.com/cinderblockbrew/,https://maps.google.com/?cid=4218455807249820375,https://www.yelp.com/biz/cinder-block-brewery-north-kansas-city,https://www.tripadvisor.com/Attraction_Review-g44733-d8434786,https://untappd.com/w/cinder-block-brewery/38127
2024,Stone Fruit,Incline Cider Company,White Peach,Washington,Judges' Pick,2,1,0,1,0,3,7,2023,2024,2,Auburn,Washington,USA,Active,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584
2024,Tropical,Portland Cider Company,Passion Orange Guava,Oregon,🏆 Platinum,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2024,Tropical,2 Towns Ciderhouse,Pacific Pineapple,Oregon,🥇🥇 Double Gold,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Tropical,Stormalong Cider,POG Punch,Massachusetts,🥇 Gold,0,0,1,1,0,3,5,2020,2024,3,Sherborn,Massachusetts,USA,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598
2024,Tropical,2 Towns Ciderhouse,Tropical Cosmic Crisp,Oregon,🥈 Silver,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Tropical,19 Acres Cider Co.,Pineapple Passion,Oregon,Judges' Pick,0,4,2,1,0,4,11,2023,2024,2,Sherwood,Oregon,USA,Active,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2024,Tropical,Avid Cider,Pineapple Mango,Oregon,Judges' Pick,0,0,1,1,0,4,6,2018,2024,4,Bend,Oregon,USA,Active,https://avidcider.com/,https://www.facebook.com/AVIDCider/,https://www.instagram.com/avidcidercompany/,,https://www.yelp.com/biz/atlas-cider-co-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d6870614,https://untappd.com/w/atlas-cider-company/65739
2024,Tropical,Cinder Block Brewery,Fresh Pressed Pineapple,Missouri,Judges' Pick,0,0,1,0,0,2,3,2020,2024,2,North Kansas City,Missouri,USA,Active,http://cinderblockbrewery.com/,https://www.facebook.com/CinderBlockBrew,https://www.instagram.com/cinderblockbrew/,https://maps.google.com/?cid=4218455807249820375,https://www.yelp.com/biz/cinder-block-brewery-north-kansas-city,https://www.tripadvisor.com/Attraction_Review-g44733-d8434786,https://untappd.com/w/cinder-block-brewery/38127
2024,Imperial Cider (Apple Only),Schilling Cider,Excelsior Imperial Apple,Washington,🏆 Platinum,3,5,1,0,0,1,10,2022,2024,3,Auburn,Washington,USA,Active,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2024,Imperial Cider (Apple Only),2 Towns Ciderhouse,Original Cosmic Crisp,Oregon,🥇🥇 Double Gold,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Imperial Cider (Apple Only),Portland Cider Company,Imperial Abbey Apple,Oregon,🥇 Gold,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2024,Imperial Cider (Apple Only),Seattle Cider Company,Odyssey,Washington,🥈 Silver,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Imperial Cider (Apple Only),Blake's Hard Cider Co.,American Apple,Michigan,Judges' Pick,2,2,4,3,1,7,19,2017,2024,7,Armada,Michigan,USA,Active,http://www.blakeshardcider.com/,https://www.facebook.com/blakeshardciderco,https://www.instagram.com/blakeshardciderco/,https://maps.google.com/?cid=15855146673119620480,https://www.yelp.com/biz/blakes-ciderhouse-and-winery-armada,https://www.tripadvisor.com/Attraction_Review-g29560-d6678501,https://untappd.com/w/blakes-hard-cider-company/86334
2024,Imperial Cider (Apple Only),Donovan Orchards Estate Ciders,Rye and Dry,New York,Judges' Pick,0,0,0,0,1,1,2,2018,2024,2,Barker,New York,USA,Active,https://donovanorchards.com/,https://www.facebook.com/donovanorchards,,https://maps.google.com/?cid=13708330907237858097,,,https://untappd.com/BlackBirdCiderWorks
2024,Imperial Cider (Apple Only),Stormalong Cider,Massive Appeal,Massachusetts,Judges' Pick,0,0,1,1,0,3,5,2020,2024,3,Sherborn,Massachusetts,USA,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598
2024,Imperial Cider (With Adjuncts),2 Towns Ciderhouse,The Bad Apple,Oregon,🏆 Platinum,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Imperial Cider (With Adjuncts),Incline Cider Company,The Tropics,Washington,🥇🥇 Double Gold,2,1,0,1,0,3,7,2023,2024,2,Auburn,Washington,USA,Active,http://www.inclinecider.com/,https://www.facebook.com/inclinecider/,https://www.instagram.com/inclinecider/,https://maps.google.com/?cid=504944612388443997,https://www.yelp.com/biz/incline-cider-house-tacoma,https://www.tripadvisor.com/Attraction_Review-g58775-d22266571,https://untappd.com/w/incline-cider-company/249584
2024,Imperial Cider (With Adjuncts),Portland Cider Company,Imperial Peach Tea,Oregon,🥇 Gold,2,4,6,3,2,7,24,2017,2024,7,Clackamas,Oregon,USA,Active,http://portlandcider.com/,https://www.facebook.com/portlandcider,https://www.instagram.com/portlandcider/,https://maps.google.com/?cid=5897814277091816079,https://www.yelp.com/biz/portland-cider-company-clackamas,https://www.tripadvisor.com/Restaurant_Review-g51806-d6996793,https://untappd.com/w/portland-cider-company/56260
2024,Imperial Cider (With Adjuncts),2 Towns Ciderhouse,Raspberry Cosmic Crisp,Oregon,🥈 Silver,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Co-Ferment,Snow Capped Cider,Porter’s & Perry,Colorado,🏆 Platinum,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Co-Ferment,Snow Capped Cider,White Wine Perry,Colorado,🥇🥇 Double Gold,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Co-Ferment,Island Orchard Cider,Apple Cherry,Wisconsin,🥇 Gold,2,0,1,2,0,2,7,2018,2024,4,Ellison Bay,Wisconsin,USA,Active,http://islandorchardcider.com/,https://www.facebook.com/IslandOrchardCider,https://www.instagram.com/islandorchardcider/,https://maps.google.com/?cid=8005585823394699432,https://www.yelp.com/biz/island-orchard-cider-ellison-bay,https://www.tripadvisor.com/Attraction_Review-g59859-d4554998,https://untappd.com/w/island-orchard-cider/36898
2024,Co-Ferment,Kristof Farms,Kristof Noir,Oregon,🥈 Silver,0,0,1,2,0,1,4,2023,2024,2,Yamhill,Oregon,USA,Active,https://www.kristoffarms.com/,https://www.facebook.com/KristofFarms/,https://www.instagram.com/kristoffarms/,,,,https://untappd.com/w/kristof-farms/524122
2024,Hopped,Island Orchard Cider,Hopped Brut Apple,Wisconsin,🏆 Platinum,2,0,1,2,0,2,7,2018,2024,4,Ellison Bay,Wisconsin,USA,Active,http://islandorchardcider.com/,https://www.facebook.com/IslandOrchardCider,https://www.instagram.com/islandorchardcider/,https://maps.google.com/?cid=8005585823394699432,https://www.yelp.com/biz/island-orchard-cider-ellison-bay,https://www.tripadvisor.com/Attraction_Review-g59859-d4554998,https://untappd.com/w/island-orchard-cider/36898
2024,Hopped,Colorado Cider Company,Grasshop-Ah,Colorado,🥇🥇 Double Gold,0,1,1,0,0,2,4,2017,2024,3,Denver,Colorado,USA,Active,http://www.coloradocider.com/,https://www.facebook.com/coloradocider,https://www.instagram.com/coloradocidercompany/,https://maps.google.com/?cid=9606181927626096546,https://www.yelp.com/biz/colorado-cider-denver,https://www.tripadvisor.com/Attraction_Review-g33388-d8505809,https://untappd.com/w/colorado-cider-company/11426
2024,Hopped,Clarksburg Cider,Galaxy Grove,New York,🥇 Gold,1,0,1,0,0,2,4,2022,2024,3,Lancaster,New York,USA,Active,https://clarksburgcider.com/,https://www.facebook.com/clarksburgcider,https://www.instagram.com/clarksburgcider/,https://maps.google.com/?cid=2480384765559100652,,,https://untappd.com/Clarksburg
2024,Hopped,Seattle Cider Company,Mixtape,Washington,🥈 Silver,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2024,Hopped,Bauman's Cider,Idaho 7,Oregon,Judges' Pick,3,0,8,3,2,6,22,2018,2024,5,Gervais,Oregon,USA,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2024,Hopped,Liquid Alchemy Beverages,Cash-Ually-Hoptimistic,Delaware,Judges' Pick,1,0,2,0,0,3,6,2019,2024,3,Wilmington,Delaware,USA,Active,https://www.liquidalchemybeverages.com/,https://www.facebook.com/LiquidAlchemyBeverages/,https://www.instagram.com/liquidalchemybeverages,https://maps.google.com/?cid=17392171192902258223,https://www.yelp.com/biz/liquid-alchemy-beverages-wilmington,https://www.tripadvisor.com/Attraction_Review-g34059-d12048635,https://untappd.com/w/liquid-alchemy-beverages/224415
2024,Hopped,Papa Moon Vineyards & Winery,Hopped,Nebraska,Judges' Pick,1,0,0,0,0,1,2,2024,2024,1,Scottsbluff,Nebraska,USA,Active,https://www.papamoonvineyards.com/,https://www.facebook.com/Papamoonwines,https://www.instagram.com/papamoonciders/,https://maps.google.com/?cid=16564507604611639866,https://www.yelp.com/biz/papa-moon-vineyards-and-winery-scottsbluff,,https://untappd.com/w/papa-moon-vineyards-winery-and-cider-house/472128
2024,Botanical,Snow Capped Cider,Plum Lemongrass,Colorado,🏆 Platinum,9,11,6,5,0,8,39,2018,2024,6,Cedaredge,Colorado,USA,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549
2024,Botanical,Black Apple Hard Cider,Hibiscus,Arkansas,🥇🥇 Double Gold,2,3,1,0,0,1,7,2020,2024,3,Springdale,Arkansas,USA,Active,https://www.blackapplehardcider.com/,https://www.facebook.com/blackapplecrossing/,https://www.instagram.com/blackapplehardcider/,https://maps.google.com/?cid=5449257929643515916,https://www.yelp.com/biz/black-apple-crossing-springdale,https://www.tripadvisor.com/Attraction_Review-g31931-d8814858,https://untappd.com/w/black-apple-crossing/211057
2024,Botanical,Meriwether Cider Company,Bannock Street Buzz,Idaho,🥇 Gold,1,3,4,1,0,1,10,2019,2024,5,Garden City,Idaho,USA,Active,https://www.meriwethercider.com/,https://www.facebook.com/meriwethercider,https://www.instagram.com/meriwethercider/,https://maps.google.com/?cid=7830741432069672416,https://www.yelp.com/biz/meriwether-cider-company-garden-city-2,https://www.tripadvisor.com/Attraction_Review-g35459-d10034505,https://untappd.com/w/meriwether-cider-company/222316
2024,Botanical,2 Towns Ciderhouse,The Baddie,Oregon,🥈 Silver,6,11,6,5,4,9,41,2017,2024,6,Corvallis,Oregon,USA,Active,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2024,Botanical,19 Acres Cider Co.,Strawberry Hibiscus,Oregon,Judges' Pick,0,4,2,1,0,4,11,2023,2024,2,Sherwood,Oregon,USA,Active,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2024,Botanical,Seattle Cider Company,Gin Botanical,Washington,Judges' Pick,3,3,5,7,1,16,35,2017,2024,6,Seattle,Washington,USA,Active,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
