Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/finnriver-farm-and-cidery/"">Finnriver Farm and Cidery</a>",0,0,0,6,6
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/liberty-ciderworks/"">Liberty Ciderworks</a>",1,0,4,0,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/snowdrift-cider-co/"">Snowdrift Cider Co.</a>",1,0,3,1,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/wandering-aengus-ciderworks/"">Wandering Aengus Ciderworks</a>",0,3,1,1,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/rootstock-ciderworks/"">Rootstock Ciderworks</a>",0,1,2,2,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/olivers-cider-and-perry/"">Oliver's Cider and Perry</a>",0,1,1,3,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sietsema-orchards/"">Sietsema Orchards</a>",0,1,0,4,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-milton/"">Cidrerie Milton</a>",0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sonoma-cider/"">Sonoma Cider</a>",0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/donovan-orchards-estate-ciders/"">Donovan Orchards Estate Ciders</a>",0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/tieton-cider-works/"">Tieton Cider Works</a>",0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/windy-hill-orchard-cidery/"">Windy Hill Orchard & Cidery</a>",0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/common-cider-company/"">Common Cider Company</a>",0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/forgotten-ciders/"">Forgotten Ciders</a>",0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/apple-outlaw/"">Apple Outlaw</a>",0,0,0,5,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/bishops-orchards-winery/"">Bishops Orchards Winery</a>",0,0,0,5,5
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/california-cider-company/"">California Cider Company</a>",0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-viuda-de-angelon/"">Sidra Viuda de Angelón</a>",0,1,2,1,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/distillery-lane-ciderworks/"">Distillery Lane Ciderworks</a>",0,1,0,3,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/stem-ciders/"">Stem Ciders</a>",0,0,4,0,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/colorado-cider-company/"">Colorado Cider Company</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/ferme-de-la-sapiniere/"">Ferme de la Sapinière</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/texas-keeper-cider/"">Texas Keeper Cider</a>",0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/aeppeltreow-winery-distillery/"">AeppelTreow Winery & Distillery</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/ciderboys/"">Ciderboys</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/frecon-farms/"">Frecon Farms</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/maeloc/"">Maeloc</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/meckleys-cidery/"">Meckley's Cidery</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-trabanco/"">Sidra Trabanco</a>",0,0,1,3,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/foxcraft-hard-cider/"">Foxcraft Hard Cider</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/twin-pines-orchards-cider-house/"">Twin Pines Orchards & Cider House</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/winery-at-black-star-farms/"">Winery at Black Star Farms</a>",0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/blakes-hard-cider-co/"">Blake's Hard Cider Co.</a>",0,1,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/beaver-valley-orchard-cidery/"">Beaver Valley Orchard & Cidery</a>",0,1,0,2,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-riot/"">Cider Riot!</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/tandem-ciders/"">Tandem Ciders</a>",0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/embark-craft-ciderworks/"">Embark Craft Ciderworks</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/maiden-rock-winery-cidery/"">Maiden Rock Winery & Cidery</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/pommies-cider-co/"">Pommies Cider Co.</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/spirit-tree-estate-cidery/"">Spirit Tree Estate Cidery</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/worleys-cider/"">Worley's Cider</a>",0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/descendant-cider-company/"">Descendant Cider Company</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/hogans-cider/"">Hogan's Cider</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/kaneb-orchards/"">Kaneb Orchards</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/montana-ciderworks/"">Montana CiderWorks</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/st-julian-winery/"">St. Julian Winery</a>",0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/humboldt-cider-company/"">Humboldt Cider Company</a>",0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/left-foot-charley/"">Left Foot Charley</a>",0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/robinette-cellars/"">Robinette Cellars</a>",0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-entre-pierre-terre/"">Cidrerie Entre Pierre & Terre</a>",1,0,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/westcott-bay-cider/"">Westcott Bay Cider</a>",1,0,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/castle-hill-cider/"">Castle Hill Cider</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/devoto-orchards-cider/"">Devoto Orchards Cider</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/original-sin-cider/"">Original Sin Cider</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-riestra/"">Sidra Riestra</a>",0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cascadia-ciderworkers-united/"">Cascadia Ciderworkers United</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cherry-creek-cellars/"">Cherry Creek Cellars</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/methow-valley-ciderhouse/"">Methow Valley Ciderhouse</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/nine-pin-cider/"">Nine Pin Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/santa-sidra-hard-cider/"">Santa Sidra Hard Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sheppys-cider/"">Sheppy's Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/square-mile-cider/"">Square Mile Cider</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/vander-mill/"">Vander Mill</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/vermont-cider-company/"">Vermont Cider Company</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/whitewood-cider-co/"">Whitewood Cider Co.</a>",0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/farmhaus-cider-co/"">Farmhaus Cider Co.</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/portland-cider-company/"">Portland Cider Company</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/puddicombe-estate-farm/"">Puddicombe Estate Farm</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/shipbuilders-cider/"">ShipBuilders Cider</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/spicers-winery/"">Spicer's Winery</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/wild-cider/"">Wild Cider</a>",0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/bereziartua/"">Bereziartua</a>",0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/le-flanc-nord-verger-cidrerie/"">Le Flanc Nord Verger & Cidrerie</a>",0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/old-hill-cider/"">Old Hill Cider</a>",0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/bel-lago-winery/"">Bel Lago Winery</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/branch-out-cider/"">Branch Out Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/kw-craft-cider/"">KW Craft Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/mcintosh-cellars/"">Mcintosh Cellars</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidra-fanjul/"">Sidra Fanjul</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/sidreria-irigoien-herrero/"">Sidrería Irigoien Herrero</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/st-ambrose-cellars/"">St. Ambrose Cellars</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/stormalong-cider/"">Stormalong Cider</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/whetstone-ciderworks/"">Whetstone CiderWorks</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/wyndfall-cyder/"">Wyndfall Cyder</a>",0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/bull-run-cider/"">Bull Run Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cambium-cider-co/"">Cambium Cider Co</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cider-house-of-wisconsin/"">Cider House of Wisconsin</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/cidrerie-verger-hemmingford/"">Cidrerie Verger Hemmingford</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/craigies-cider/"">Craigies Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/dan-kellys-cider/"">Dan Kelly's Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/duntroon-cyder-house/"">Duntroon Cyder House</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/golden-state-cider/"">Golden State Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/green-bird-cellars/"">Green Bird Cellars</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/headwater-cider/"">Headwater Cider</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/hoity-toity-cellars/"">Hoity Toity Cellars</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/left-field-cider-co/"">Left Field Cider Co.</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/longueville-house/"">Longueville House</a>",0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2015-results/"">2015</a>","<a href=""https://ciderguide.com/glintcap/medalists/northern-natural-cider-house-winery/"">Northern Natural Cider House & Winery</a>",0,0,0,1,1
