Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Portland Cider Company,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Robinette Cellars,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Sheppy's Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Sidra Trabanco,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Tideview Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Albemarle CiderWorks,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Domaine Duclos Fougeray,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Eaglemount Wine & Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Old Hill Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Owl Creek Vineyard,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Redbyrd Orchard Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Armagh Cider Company,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Castle Hill Cider,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Small Acres Cyder,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Boyden Valley Winery & Spirits,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Big B's Hard Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Carolina Distillery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Cider House of Wisconsin,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Ferme de la Sapinière,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Forbidden Cider Co.,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Pommies Cider Co.,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Spicer's Winery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Stem Ciders,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Blake's Hard Cider Co.,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Frecon Farms,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Domaine de Kervéguen,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Hoity Toity Cellars,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",The Infinite Monkey Theorem,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Thornbury Craft Co.,0,1,0,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",3Cs Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Cidrerie Entre Pierre & Terre,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Clos de la Fontaine Hugo,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Dickens Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Maiden Rock Winery & Cidery,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Montana CiderWorks,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Oliver's Cider and Perry,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Spirit Tree Estate Cidery,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Txopinondo,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",White Winter Winery,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Adams Cider Company,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Apfelweinkontor,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Beaver Valley Orchard & Cidery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Big Hill Ciderworks,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Branch Out Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Green Bird Cellars,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",JK's Farmhouse Ciders,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Nine Pin Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Orpens Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Sanctuary Spirits,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Sully's Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",The Cider Farm,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",The Cider Mill Slane,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",The Hills Cider Company,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Tieton Cider Works,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Vines & Rushes Winery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2014-results/"">2014</a>",Zapiain,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Uncle John's,0,2,4,8,14
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",2 Towns Ciderhouse,0,2,6,4,12
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Crispin Cider Company,0,0,3,5,8
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Meckley's Cidery,0,0,1,7,8
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Tandem Ciders,0,1,5,1,7
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Wandering Aengus Ciderworks,1,1,3,1,6
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Vermont Cider Company,0,1,1,4,6
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",McClure's Orchard & Winery,0,1,0,5,6
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Donovan Orchards Estate Ciders,0,0,4,2,6
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Angry Orchard,0,0,3,3,6
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Snowdrift Cider Co.,0,2,1,2,5
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Spirit Tree Estate Cidery,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Northville Winery and Brewing Company,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Vander Mill,0,0,1,4,5
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Eden Ciders,1,1,2,0,4
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Robinette Cellars,0,1,1,2,4
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Cidrerie Milton,0,1,0,3,4
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Distillery Lane Ciderworks,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Tideview Cider,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Finnriver Farm and Cidery,1,1,0,1,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",County Cider Company,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Hogan's Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Northern Natural Cider House & Winery,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Redbyrd Orchard Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Reverend Nat's Hard Cider,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Tieton Cider Works,0,0,2,1,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Albemarle CiderWorks,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Cidrerie St-Nicolas,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Griffin Cider Works,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Slake Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Spicer's Winery,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Westcott Bay Cider,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Windy Hill Orchard & Cidery,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",AeppelTreow Winery & Distillery,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Mcintosh Cellars,0,0,0,3,3
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",LUK Cider and Spirit,0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Asturvisa,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Hoity Toity Cellars,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Montana CiderWorks,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Oliver's Cider and Perry,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sidra Viuda de Angelón,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Champlain Orchards,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Liberty Ciderworks,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sidra El Gobernador,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sidra Riestra,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Alpenfire Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Bantam Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Left Foot Charley,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Llagares Valverán,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Original Sin Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Portland Cider Company,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sidra Fanjul,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Tilted Shed Ciderworks,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Weidmann & Groh,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Winery at Black Star Farms,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Armagh Cider Company,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Cascadia Ciderworkers United,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Green Bird Cellars,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Methow Valley Ciderhouse,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sunrise Orchards,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Twin Pines Orchards & Cider House,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Warwick Valley Winery & Distillery,0,0,0,2,2
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Big B's Hard Cider,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Cidrerie Entre Pierre & Terre,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Domaine Pinnacle,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Left Field Cider Co.,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sidra Cortina,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sietsema Orchards,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Thornbury Craft Co.,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Allegheny Cellars Winery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Bull Run Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Castle Hill Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Devoto Orchards Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Frecon Farms,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Maiden Rock Winery & Cidery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",McRitchie Winery & Ciderworks,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Pommies Cider Co.,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sidra Castañón,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Sidra Menéndez,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Summerland Heritage Cider Company,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2013-results/"">2013</a>",Virtue Cider,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Crispin Cider Company,0,0,7,8,15
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Uncle John's,1,6,2,3,12
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",AeppelTreow Winery & Distillery,0,0,3,5,8
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Vander Mill,0,0,3,4,7
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Winery at Black Star Farms,0,1,0,4,5
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",2 Towns Ciderhouse,0,0,5,0,5
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Aspall,0,0,4,1,5
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Albemarle CiderWorks,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Tandem Ciders,0,0,3,2,5
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Robinette Cellars,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Castle Hill Cider,0,0,2,2,4
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Distillery Lane Ciderworks,0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",McClure's Orchard & Winery,0,0,0,4,4
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Eden Ciders,1,1,1,0,3
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Hogan's Cider,1,0,1,1,3
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Wandering Aengus Ciderworks,0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Westcott Bay Cider,0,0,3,0,3
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Ross-on-Wye Cider and Perry,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Spicer's Winery,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Windy Hill Orchard & Cidery,0,0,1,2,3
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Left Foot Charley,1,0,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Green Bird Cellars,0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Tieton Cider Works,0,1,1,0,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Twin Pines Orchards & Cider House,0,1,0,1,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Austin Eastciders,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Mcintosh Cellars,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Oliver's Cider and Perry,0,0,2,0,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Alpenfire Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Blacksmiths Winery,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Northville Winery and Brewing Company,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Donovan Orchards Estate Ciders,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Slake Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Thistly Cross Cider,0,0,1,1,2
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Montana CiderWorks,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Puddicombe Estate Farm,0,0,1,0,1
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Downeast Cider House,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Hoity Toity Cellars,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Maiden Rock Winery & Cidery,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2012-results/"">2012</a>",Old Boys’ Brewhouse,0,0,0,1,1
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",Uncle John's,0,5,4,3,12
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",Crispin Cider Company,0,2,4,2,8
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",AeppelTreow Winery & Distillery,0,4,0,3,7
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",Winery at Black Star Farms,1,2,2,1,6
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",Aspall,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",Robinette Cellars,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",Vermont Cider Company,0,0,2,3,5
"<a href=""https://ciderguide.com/glintcap/years/2011-results/"">2011</a>",Eden Ciders,0,2,2,0,4
