ID,Year,Category,Award,Medalist_Original,Entry,Region,Country,Region_Original,WID,Status,Medalist,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd,Latitude,Longitude,Transparency
617,2023,Single Varietal,🥉 Bronze,Mountain West Hard Cider,Johnny Gold,Utah,United States,Utah,432,Active,Mountain West Cider Company,http://mountainwestcider.com/,https://www.facebook.com/MountainWestHardCider/,https://www.instagram.com/mountainwestcider/,https://maps.google.com/?cid=16538924633378887108,https://www.yelp.com/biz/mountain-west-cider-salt-lake-city,,https://untappd.com/w/mountain-west-hard-cider/235312,40.778772,-111.903037,0
618,2023,Rosé,🥇 Gold,Wölffer Estate Vineyard,Wölffer No. 139 Dry Rosé Cider,New York,United States,New York,698,Active,Wölffer Estate Vineyard,http://www.wolffer.com/,,,https://maps.google.com/?cid=10690409208604454007,https://www.yelp.com/biz/wolffer-estate-vineyard-sagaponack,https://www.tripadvisor.com/Attraction_Review-g48542-d593572,https://untappd.com/w/wolffer-estate-vineyard/79243,40.945028,-72.27747,0
619,2023,Rosé,🥈 Silver,Thornbury Craft Co.,Thornbury Rosé Cider,Ontario,Canada,Ontario,841,Active,Thornbury Craft Co.,https://thornburycraft.com/,https://www.facebook.com/thornburycraft,https://www.instagram.com/thornburycraft/,https://maps.google.com/?cid=17950053116977107226,https://www.yelp.com/biz/thornbury-village-cider-house-the-blue-mountains,https://www.tripadvisor.com/Attraction_Review-g676258-d12453165,https://untappd.com/w/thornbury-village-cidery-and-brewery/10936,44.5596898,-80.4459884,0
620,2023,Rosé,🥉 Bronze,Black Apple Hard Cider,Hibiscus,Arkansas,United States,Arkansas,133,Active,Black Apple Hard Cider,https://www.blackapplehardcider.com/,https://www.facebook.com/blackapplecrossing/,https://www.instagram.com/blackapplehardcider/,https://maps.google.com/?cid=5449257929643515916,https://www.yelp.com/biz/black-apple-crossing-springdale,https://www.tripadvisor.com/Attraction_Review-g31931-d8814858,https://untappd.com/w/black-apple-crossing/211057,36.18487,-94.127403,0
621,2023,Brut,🥇 Gold,Wölffer Estate Vineyard,Wölffer No. 139 Brut Cuvée Cider,New York,United States,New York,698,Active,Wölffer Estate Vineyard,http://www.wolffer.com/,,,https://maps.google.com/?cid=10690409208604454007,https://www.yelp.com/biz/wolffer-estate-vineyard-sagaponack,https://www.tripadvisor.com/Attraction_Review-g48542-d593572,https://untappd.com/w/wolffer-estate-vineyard/79243,40.945028,-72.27747,0
622,2023,Brut,🥈 Silver,Black Apple Hard Cider,Dry Me!,Arkansas,United States,Arkansas,133,Active,Black Apple Hard Cider,https://www.blackapplehardcider.com/,https://www.facebook.com/blackapplecrossing/,https://www.instagram.com/blackapplehardcider/,https://maps.google.com/?cid=5449257929643515916,https://www.yelp.com/biz/black-apple-crossing-springdale,https://www.tripadvisor.com/Attraction_Review-g31931-d8814858,https://untappd.com/w/black-apple-crossing/211057,36.18487,-94.127403,0
623,2023,Sangria,🥇 Gold,Cider Corps,Sangin Sangria,Arizona,United States,Arizona,915,Active,Cider Corps,https://cidercorpsaz.com/,https://www.facebook.com/cidercorps/,https://www.instagram.com/cidercorps/,https://maps.google.com/?cid=9593182908980696987,https://www.yelp.com/biz/cider-corps-mesa-5,https://www.tripadvisor.com/Attraction_Review-g31281-d13003044,https://untappd.com/CiderCorps,33.4141147,-111.8364706,0
624,2023,Sangria,🥇 Gold,Coyote Hole Craft Beverages,Good Old Sangria,Virginia,United States,Virginia,222,Active,Coyote Hole Craft Beverages,http://www.coyotehole.com/,https://www.facebook.com/CoyoteHole/,https://www.instagram.com/CoyoteHole/,https://maps.google.com/?cid=3893841626353972834,https://www.yelp.com/biz/coyote-hole-ciderworks-mineral,https://www.tripadvisor.com/Attraction_Review-g57973-d12510904,https://untappd.com/w/coyote-hole-ciderworks/327669,38.085727,-77.851857,0
625,2023,Sangria,🥈 Silver,Coyote Hole Craft Beverages,Sister Sangria,Virginia,United States,Virginia,222,Active,Coyote Hole Craft Beverages,http://www.coyotehole.com/,https://www.facebook.com/CoyoteHole/,https://www.instagram.com/CoyoteHole/,https://maps.google.com/?cid=3893841626353972834,https://www.yelp.com/biz/coyote-hole-ciderworks-mineral,https://www.tripadvisor.com/Attraction_Review-g57973-d12510904,https://untappd.com/w/coyote-hole-ciderworks/327669,38.085727,-77.851857,0
626,2024,Modern Cider – Sweet,🥇 Gold,Apple Valley Cider Company,Semi-Sweet,Colorado,United States,CO,93,Active,Apple Valley Cider Company,http://www.applevalleycider.com/,https://www.facebook.com/applevalleycider/,https://www.instagram.com/applevalleyciderco/,https://maps.google.com/?cid=8798456079688966999,,,https://untappd.com/w/apple-valley-cider-company/382129,38.425243,-105.026257,0
627,2024,Modern Cider – Sweet,🥈 Silver,Arsenal Cider House,Grime’s,Pennsylvania,United States,PA,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
628,2024,Modern Cider – Sweet,🥉 Bronze,FX Matt Brewing,McKenzie’s Original,New York,United States,NY,408,Active,FX Matt Brewing,https://www.mckbev.com/,https://www.facebook.com/McKenziesHardCider/,https://www.instagram.com/mckenzieshardcider/,https://maps.google.com/?cid=16812627050434550372,https://www.yelp.com/biz/f-x-matt-brewing-utica,https://www.tripadvisor.com/Attraction_Review-g48759-d534580,https://untappd.com/w/mckenzies-hard-cider/10931,43.1044459,-75.2455361,0
629,2024,Modern Cider – Dry,🥇 Gold,Thornbury Craft Co.,Road Apples Cider,Ontario,Canada,Canada,841,Active,Thornbury Craft Co.,https://thornburycraft.com/,https://www.facebook.com/thornburycraft,https://www.instagram.com/thornburycraft/,https://maps.google.com/?cid=17950053116977107226,https://www.yelp.com/biz/thornbury-village-cider-house-the-blue-mountains,https://www.tripadvisor.com/Attraction_Review-g676258-d12453165,https://untappd.com/w/thornbury-village-cidery-and-brewery/10936,44.5596898,-80.4459884,0
630,2024,Modern Cider – Dry,🥈 Silver,Arsenal Cider House,Granny,Pennsylvania,United States,PA,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
631,2024,Modern Cider – Dry,🥈 Silver,Vermont Cider Company,Pearsecco,Vermont,United States,VT,664,Active,Vermont Cider Company,http://www.woodchuck.com/,https://www.facebook.com/WoodchuckCider,https://www.instagram.com/woodchuckcider/,https://maps.google.com/?cid=9402882086420367798,https://www.yelp.com/biz/woodchuck-hard-cidery-middlebury,https://www.tripadvisor.com/Attraction_Review-g57245-d7022345,https://untappd.com/w/woodchuck-cidery/611,44.034072,-73.172778,0
632,2024,Modern Cider – Dry,🥉 Bronze,2 Towns Ciderhouse,BrightCider,Oregon,United States,OR,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
633,2024,Heritage Cider – Sweet,🥇 Gold,2 Towns Ciderhouse,10th Anniversary,Oregon,United States,OR,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
634,2024,Heritage Cider – Sweet,🥈 Silver,Trump Cidery,Donny Appleseed,Virginia,United States,VA,3489,Active,Trump Cidery,https://www.trumpwinery.com/cidery/,https://www.facebook.com/profile.php?id=61556781914582,https://www.instagram.com/trumpcidery/,https://maps.google.com/?cid=5076746479216071156,https://www.yelp.com/biz/trump-cidery-no-title,https://www.tripadvisor.com/Restaurant_Review-g57592-d27958022,https://untappd.com/w/trump-cidery/560673,37.9390855,-78.4987016,0
635,2024,Heritage Cider – Sweet,🥉 Bronze,Bent Ladder,Russet,Ohio,United States,OH,124,Active,Bent Ladder,http://bentladder.com/,https://www.facebook.com/bentladder,https://www.instagram.com/bentladder/,https://maps.google.com/?cid=5886580381731979881,https://www.yelp.com/biz/rittman-orchard-rittman,https://www.tripadvisor.com/Attraction_Review-g50283-d1977165,https://untappd.com/w/bent-ladder/295757,40.9646071,-81.739989,0
636,2024,Heritage Cider – Dry,🥇 Gold,Duxbury Cider Company,Heritage 1650 Dry Cider,Ontario,Canada,Canada,782,Active,Duxbury Cider Company,https://www.theduxburyciderco.ca/,https://www.facebook.com/DuxburyCider/,https://www.instagram.com/duxburycider/,https://maps.google.com/?cid=18178962492954171012,,,https://untappd.com/w/duxbury-cider-company/87748,44.6435777,-80.6511492,0
637,2024,Heritage Cider – Dry,🥈 Silver,2 Towns Ciderhouse,14th Anniversary,Oregon,United States,OR,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
638,2024,Heritage Cider – Dry,🥉 Bronze,Vala's Orchard Cider,Autumn’s Harvest,Nebraska,United States,NE,1055,Active,Vala's Orchard Cider,https://www.valasappleorchard.com/,https://www.facebook.com/ValasPumpkinPatch/,https://www.instagram.com/valaspumpkinpatch/,https://maps.google.com/?cid=15056510891597103165,https://www.yelp.com/biz/valas-pumpkin-patch-gretna,https://www.tripadvisor.com/Attraction_Review-g45597-d1932171,https://untappd.com/w/vala-s-pumpkin-patch/478866,41.1285802,-96.1989432,0
639,2024,Traditional Cider,🥇 Gold,Freewater Cider and Wine Company,Fuji,Oregon,United States,OR,290,Active,Freewater Cider and Wine Company,http://www.freewatercider.com/,,,https://maps.google.com/?cid=3598112635185277642,,https://www.tripadvisor.com/Attraction_Review-g51971-d23305550,https://untappd.com/w/freewater-cider-co/419915,45.942433,-118.389708,0
640,2024,Traditional Cider,🥈 Silver,James Werner,Driftless French,Wisconsin,United States,WI,3722,Inactive,James Werner,,,,,,,,42.9764549,-88.1083897,1
641,2024,Traditional Cider,🥈 Silver,Niagara College Teaching Winery,Cider 101,Ontario,Canada,Canada,812,Active,Niagara College Teaching Winery,https://www.ncteachingwinery.ca/,https://www.facebook.com/nctwinery/,https://www.instagram.com/nctwinery/,https://maps.google.com/?cid=2529664632400053188,https://www.yelp.com/biz/niagara-college-teaching-winery-niagara-on-the-lake,https://www.tripadvisor.com/Attraction_Review-g154999-d2414360,https://untappd.com/w/niagara-college-teaching-winery/390649,43.150451,-79.165647,0
642,2024,Traditional Cider,🥉 Bronze,Thornbury Craft Co.,The Jonah,Ontario,Canada,Canada,841,Active,Thornbury Craft Co.,https://thornburycraft.com/,https://www.facebook.com/thornburycraft,https://www.instagram.com/thornburycraft/,https://maps.google.com/?cid=17950053116977107226,https://www.yelp.com/biz/thornbury-village-cider-house-the-blue-mountains,https://www.tripadvisor.com/Attraction_Review-g676258-d12453165,https://untappd.com/w/thornbury-village-cidery-and-brewery/10936,44.5596898,-80.4459884,0
643,2024,Perry,🥇 Gold,Arsenal Cider House,Alfred’s Pear - Son!,Pennsylvania,United States,PA,97,Active,Arsenal Cider House,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://maps.google.com/?cid=3302243150360255083,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,40.465108,-79.96092,0
644,2024,Perry,🥇 Gold,Missing Falls Brewery,Nice Pear,Ohio,United States,OH,3121,Active,Missing Falls Brewery,https://www.missingfalls.com/,https://www.facebook.com/MissingFallsBrewery/,https://www.instagram.com/missingfallsbrewery/,https://maps.google.com/?cid=16469758948621365687,https://www.yelp.com/biz/missing-falls-brewery-akron,https://www.tripadvisor.com/Restaurant_Review-g29912-d23413493,https://untappd.com/MissingFalls,41.0705056,-81.5267931,0
645,2024,Perry,🥈 Silver,Jeff Carlson,PrimeTime Perry,Michigan,United States,MI,2575,Inactive,Jeff Carlson,,,,,,,,42.97887,-85.71474,1
646,2024,Fruit,🥇 Gold,ACE Cider,ACE High Peach,California,United States,CA,179,Active,ACE Cider,http://www.acecider.com/,https://www.facebook.com/AceCider,https://www.instagram.com/acecider/,,https://www.yelp.com/biz/ace-premium-hard-ciders-sebastopol,https://www.tripadvisor.com/Attraction_Review-g33069-d3626497,https://untappd.com/w/ace-cider-the-california-cider-company/331,38.423506,-122.849754,0
647,2024,Fruit,🥈 Silver,2 Towns Ciderhouse,Raspberry Cosmic Crisp,Oregon,United States,OR,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
648,2024,Fruit,🥉 Bronze,Austin Eastciders,Imperial Watermelon,Texas,United States,MI,104,Active,Austin Eastciders,http://austineastciders.com/,https://www.facebook.com/eastciders/,https://www.instagram.com/eastciders/,https://maps.google.com/?cid=14699519440178528476,https://www.yelp.com/biz/austin-eastciders-collaboratory-austin,https://www.tripadvisor.com/Attraction_Review-g30196-d8561332,https://untappd.com/w/austin-eastciders/18898,30.211595,-97.7404707,0
649,2024,Pineapple,🥇 Gold,FX Matt Brewing,McKenzie’s Pineapple,New York,United States,NY,408,Active,FX Matt Brewing,https://www.mckbev.com/,https://www.facebook.com/McKenziesHardCider/,https://www.instagram.com/mckenzieshardcider/,https://maps.google.com/?cid=16812627050434550372,https://www.yelp.com/biz/f-x-matt-brewing-utica,https://www.tripadvisor.com/Attraction_Review-g48759-d534580,https://untappd.com/w/mckenzies-hard-cider/10931,43.1044459,-75.2455361,0
650,2024,Pineapple,🥈 Silver,2 Towns Ciderhouse,Pacific Pineapple,Oregon,United States,OR,67,Active,2 Towns Ciderhouse,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,44.563505,-123.226185,0
651,2024,Pineapple,🥉 Bronze,Glacial Till Vineyard & Winery,Passion Pineapple,Nebraska,United States,NE,294,Active,Glacial Till Vineyard & Winery,http://www.glacialtillvineyard.com/,https://www.facebook.com/glacialtillvineyard,https://www.instagram.com/glacialtillvineyard/,https://maps.google.com/?cid=185099829414435279,https://www.yelp.com/biz/glacial-till-tasting-room-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d5832186,https://untappd.com/w/glacial-till-vineyard-and-winery/223758,41.038896,-96.368951,0
652,2024,Cherry,🥇 Gold,Ciderboys,Cherry Jubilee,Wisconsin,United States,WI,196,Active,Ciderboys,http://www.ciderboys.com/,https://www.facebook.com/Ciderboys,https://www.instagram.com/Ciderboys/,https://maps.google.com/?cid=1756122992587390562,https://www.yelp.com/biz/stevens-point-brewery-stevens-point,https://www.tripadvisor.com/Attraction_Review-g60304-d2265035,https://untappd.com/w/ciderboys-hard-cider/44552,44.510454,-89.573583,0
653,2024,Cherry,🥈 Silver,Apple Barrel Orchards,Tart Cherry,New York,United States,NY,2286,Active,Apple Barrel Orchards,https://applebarrelorchards.com/,https://www.facebook.com/applebarrelorchards,https://www.instagram.com/applebarrelorchards,https://maps.google.com/?cid=6734152269443403352,https://www.yelp.com/biz/apple-barrel-orchards-penn-yan,https://www.tripadvisor.com/Attraction_Review-g48378-d7187340,https://untappd.com/w/apple-barrel-orchards/549035,42.6601021,-77.0848636,0
654,2024,Cherry,🥉 Bronze,FX Matt Brewing,McKenzie’s Black Cherry,New York,United States,NY,408,Active,FX Matt Brewing,https://www.mckbev.com/,https://www.facebook.com/McKenziesHardCider/,https://www.instagram.com/mckenzieshardcider/,https://maps.google.com/?cid=16812627050434550372,https://www.yelp.com/biz/f-x-matt-brewing-utica,https://www.tripadvisor.com/Attraction_Review-g48759-d534580,https://untappd.com/w/mckenzies-hard-cider/10931,43.1044459,-75.2455361,0
