ID,Year,Medal,Place,Medal_Order,WID,Entrant_Original,Entrant,Entrant_2023,Entry,Style,Crosswalk,Crosswalk_Code
1000,2014,🥉 BRONZE,,4,276,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Pommeau,Pommeau,Fortified Cider,s
1005,2014,🥉 BRONZE,,4,25,Crows Hard Cider,Green Bird Cellars,Green Bird Cellars,Ciderye,Pommeau,Fortified Cider,s
995,2014,🥉 BRONZE,,4,1384,Le Père Jules,Le Père Jules,Le Père Jules,Pommeau de Normandie - Plus de 5 Ans,Pommeau,Fortified Cider,s
993,2014,🥉 BRONZE,,4,34,Meckley's Cidery,Meckley's Cidery,Meckley's Cidery,Angels Core,Pommeau,Fortified Cider,s
996,2014,🥉 BRONZE,,4,1175,Small Acres Cyder,Small Acres Cyder,Small Acres Cyder,Pommeau 2009,Pommeau,Fortified Cider,s
992,2014,🥉 BRONZE,,4,635,Tieton Cider Works,Tieton Cider Works,Tieton Cider Works,Tieton Wind,Pommeau,Fortified Cider,s
989,2014,🥉 BRONZE,,4,675,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Pommeau,Pommeau,Fortified Cider,s
1016,2014,🥇 GOLD,,2,1384,Le Père Jules,Le Père Jules,Le Père Jules,Calvados Pays d'Auge - 20 Ans,Brandy,Spirits,t
1010,2014,🥈 SILVER,,3,1804,Cider House of Wisconsin,Cider House of Wisconsin,Cider House of Wisconsin,Esprit,Brandy,Spirits,t
1015,2014,🥈 SILVER,,3,1384,Le Père Jules,Le Père Jules,Le Père Jules,Calvados Pays d'Auge - 10 Ans,Brandy,Spirits,t
1014,2014,🥈 SILVER,,3,1384,Le Père Jules,Le Père Jules,Le Père Jules,Calvados Pays d'Auge - 3 Ans,Brandy,Spirits,t
1008,2014,🥈 SILVER,,3,61,Uncle John's,Uncle John's,Uncle John's,Apple Brandy,Brandy,Spirits,t
1009,2014,🥉 BRONZE,,4,79,AeppelTreow Winery,AeppelTreow Winery & Distillery,AeppelTreow Winery & Distillery,Apple Brandy,Brandy,Spirits,t
1013,2014,🥉 BRONZE,,4,2008,Carolina Distillery,Carolina Distillery,Carolina Distillery,Carriage House Apple Brandy,Brandy,Spirits,t
1012,2014,🥉 BRONZE,,4,1013,Sanctuary Spirits,Sanctuary Spirits,Sanctuary Spirits,Spirit of the Apple,Brandy,Spirits,t
1011,2014,🥉 BRONZE,,4,622,The Cider Farm,The Cider Farm,The Cider Farm,Wisconsin Apple Brandy,Brandy,Spirits,t
1006,2014,🥈 SILVER,,3,2008,Carolina Distillery,Carolina Distillery,Carolina Distillery,Carriage House White,Eau de vie,Spirits,t
1007,2014,🥉 BRONZE,,4,79,AeppelTreow Winery,AeppelTreow Winery & Distillery,AeppelTreow Winery & Distillery,Honesty,Eau de vie,Spirits,t
510,2013,🏆 BEST IN CLASS,1st Place,1,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Bloom Cider,New World Cider,Modern Cider,a
503,2013,🥇 GOLD,,2,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,50mile,New World Cider,Modern Cider,a
504,2013,🥇 GOLD,,2,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Traditions Ciderworks 2011 Riverwood Brut JonaGold Cider,New World Cider,Modern Cider,a
505,2013,🥇 GOLD,,2,791,Hoity Toity Cellars,Hoity Toity Cellars,Hoity Toity Cellars,Gravel Run Cider,New World Cider,Modern Cider,a
506,2013,🥇 GOLD,,2,2593,LUK Cider and Spirit,LUK Cider and Spirit,LUK Cider and Spirit,LUK Rose,New World Cider,Modern Cider,a
507,2013,🥇 GOLD,,2,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Cliffbreaks Blend,New World Cider,Modern Cider,a
508,2013,🥇 GOLD,,2,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Pretty Penny 2011,New World Cider,Modern Cider,a
509,2013,🥇 GOLD,,2,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Anthem Cider,New World Cider,Modern Cider,a
511,2013,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,The Incider,New World Cider,Modern Cider,a
512,2013,🥈 SILVER,,3,83,Albemarle CiderWorks,Albemarle CiderWorks,Albemarle CiderWorks,Jupiter's Legacy,New World Cider,Modern Cider,a
513,2013,🥈 SILVER,,3,1801,Bantam Cider,Bantam Cider,Bantam Cider,Wunderkind,New World Cider,Modern Cider,a
524,2013,🥈 SILVER,,3,126,Big B's Hard Cider,Big B's Hard Cider,Big B's Hard Cider,Hard Apple Cider ,New World Cider,Modern Cider,a
516,2013,🥈 SILVER,,3,188,Champlain Orchards Cidery,Champlain Orchards,Champlain Orchards,Pruner's Promise,New World Cider,Modern Cider,a
517,2013,🥈 SILVER,,3,752,Cidrerie St-Nicolas,Cidrerie St-Nicolas,Cidrerie St-Nicolas,Crémant St-Nicolas,New World Cider,Modern Cider,a
518,2013,🥈 SILVER,,3,763,County Cider Company,County Cider Company,County Cider Company,County Premium Cider,New World Cider,Modern Cider,a
519,2013,🥈 SILVER,,3,763,County Cider Company,County Cider Company,County Cider Company,Waupoos Draft Cider,New World Cider,Modern Cider,a
520,2013,🥈 SILVER,,3,806,Left Field Cider Co.,Left Field Cider Co.,Left Field Cider Co.,Little Dry,New World Cider,Modern Cider,a
521,2013,🥈 SILVER,,3,387,Liberty Ciderworks,Liberty Ciderworks,Liberty Ciderworks,02-13,New World Cider,Modern Cider,a
522,2013,🥈 SILVER,,3,2593,LUK Cider and Spirit,LUK Cider and Spirit,LUK Cider and Spirit,LUK Dry,New World Cider,Modern Cider,a
523,2013,🥈 SILVER,,3,34,Meckley's Cidery,Meckley's Cidery,Meckley's Cidery,Farmhouse Select,New World Cider,Modern Cider,a
525,2013,🥈 SILVER,,3,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Hard Cider (Rocking Cock),New World Cider,Modern Cider,a
526,2013,🥈 SILVER,,3,490,Portland Cider Company,Portland Cider Company,Portland Cider Company,Sorta Sweet,New World Cider,Modern Cider,a
528,2013,🥈 SILVER,,3,507,Redbyrd Orchard Cider,Redbyrd Orchard Cider,Redbyrd Orchard Cider,Workman Dry Cider,New World Cider,Modern Cider,a
529,2013,🥈 SILVER,,3,507,Redbyrd Orchard Cider,Redbyrd Orchard Cider,Redbyrd Orchard Cider,Workman Semi-Dry,New World Cider,Modern Cider,a
514,2013,🥈 SILVER,,3,139,BlackBird Cider Works,Donovan Orchards Estate Ciders,BlackBird Cider Works,Organic Dry Cider,New World Cider,Modern Cider,a
515,2013,🥈 SILVER,,3,139,BlackBird Cider Works,Donovan Orchards Estate Ciders,BlackBird Cider Works,Organic Sweet Cider,New World Cider,Modern Cider,a
530,2013,🥈 SILVER,,3,1844,Sietsema Orchards,Sietsema Orchards,Sietsema Orchards,Sietsema's Yellow Label,New World Cider,Modern Cider,a
531,2013,🥈 SILVER,,3,49,Spicer's Winery,Spicer's Winery,Spicer's Winery,Sweet Williams Original Hard Cider,New World Cider,Modern Cider,a
532,2013,🥈 SILVER,,3,835,Spirit Tree Estate Cidery,Spirit Tree Estate Cidery,Spirit Tree Estate Cidery,Traditional Pub Cider,New World Cider,Modern Cider,a
533,2013,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Early Day,New World Cider,Modern Cider,a
534,2013,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Farmhouse,New World Cider,Modern Cider,a
535,2013,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Pretty Penny 2012,New World Cider,Modern Cider,a
536,2013,🥈 SILVER,,3,54,Tandem Ciders,Tandem Ciders,Tandem Ciders,Smackintosh,New World Cider,Modern Cider,a
527,2013,🥈 SILVER,,3,841,Thornbury Village Cidery,Thornbury Craft Co.,Thornbury Cider House,Thornbury Cider,New World Cider,Modern Cider,a
537,2013,🥈 SILVER,,3,1851,Tideview Cider,Tideview Cider,Tideview Cider,Tideview Heritage SemiDry,New World Cider,Modern Cider,a
538,2013,🥈 SILVER,,3,636,Tilted Shed Ciderworks,Tilted Shed Ciderworks,Tilted Shed Ciderworks,Graviva!,New World Cider,Modern Cider,a
539,2013,🥈 SILVER,,3,61,Uncle John's,Uncle John's,Uncle John's,Baldwin,New World Cider,Modern Cider,a
540,2013,🥈 SILVER,,3,61,Uncle John's,Uncle John's,Uncle John's,Draught Apple,New World Cider,Modern Cider,a
541,2013,🥈 SILVER,,3,61,Uncle John's,Uncle John's,Uncle John's,Russet,New World Cider,Modern Cider,a
542,2013,🥈 SILVER,,3,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Golden Russet Cider,New World Cider,Modern Cider,a
543,2013,🥈 SILVER,,3,1343,Weidmann & Groh,Weidmann & Groh,Weidmann & Groh,Goldparmäne,New World Cider,Modern Cider,a
544,2013,🥉 BRONZE,,4,79,AeppelTreow Winery,AeppelTreow Winery & Distillery,AeppelTreow Winery & Distillery,Appely Doux,New World Cider,Modern Cider,a
545,2013,🥉 BRONZE,,4,83,Albemarle CiderWorks,Albemarle CiderWorks,Albemarle CiderWorks,Ragged Mountain,New World Cider,Modern Cider,a
546,2013,🥉 BRONZE,,4,83,Albemarle CiderWorks,Albemarle CiderWorks,Albemarle CiderWorks,Royal Pippin,New World Cider,Modern Cider,a
548,2013,🥉 BRONZE,,4,1266,Armagh Cider Company,Armagh Cider Company,Armagh Cider Company,Carsons Crisp Armagh Cider,New World Cider,Modern Cider,a
549,2013,🥉 BRONZE,,4,1266,Armagh Cider Company,Armagh Cider Company,Armagh Cider Company,Carsons Premium Armagh Cider,New World Cider,Modern Cider,a
551,2013,🥉 BRONZE,,4,173,Bull Run Cider,Bull Run Cider,Bull Run Cider,Powerhouse Dry,New World Cider,Modern Cider,a
553,2013,🥉 BRONZE,,4,2582,Cascadia Ciderworkers United,Cascadia Ciderworkers United,Cascadia Ciderworkers United,Dry,New World Cider,Modern Cider,a
554,2013,🥉 BRONZE,,4,2582,Cascadia Ciderworkers United,Cascadia Ciderworkers United,Cascadia Ciderworkers United,Granny Smith,New World Cider,Modern Cider,a
547,2013,🥉 BRONZE,,4,1857,Devoto Orchards Cider,Devoto Orchards Cider,Devoto Orchards Cider,Save The Gravenstein,New World Cider,Modern Cider,a
555,2013,🥉 BRONZE,,4,237,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Limited,New World Cider,Modern Cider,a
556,2013,🥉 BRONZE,,4,30,Left Foot Charley,Left Foot Charley,Left Foot Charley,Empty Bushel,New World Cider,Modern Cider,a
557,2013,🥉 BRONZE,,4,407,McClure's Orchard & Winery,McClure's Orchard & Winery,McClure's Orchard & Winery,Bon-Bon,New World Cider,Modern Cider,a
558,2013,🥉 BRONZE,,4,33,McIntosh Cellars,Mcintosh Cellars,Mcintosh Cellars,Dry Draught Cider,New World Cider,Modern Cider,a
559,2013,🥉 BRONZE,,4,33,McIntosh Cellars,Mcintosh Cellars,Mcintosh Cellars,Semi-Dry Draught Cider,New World Cider,Modern Cider,a
560,2013,🥉 BRONZE,,4,410,McRitchie Winery & Ciderworks,McRitchie Winery & Ciderworks,McRitchie Winery & Ciderworks,Dry Hard Cider,New World Cider,Modern Cider,a
561,2013,🥉 BRONZE,,4,428,Montana CiderWorks,Montana CiderWorks,Montana CiderWorks,Darby Pub Cider,New World Cider,Modern Cider,a
562,2013,🥉 BRONZE,,4,37,Northern Natural Winery,Northern Natural Cider House & Winery,Northern Natural Winery,Hard Cider,New World Cider,Modern Cider,a
563,2013,🥉 BRONZE,,4,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Loomer Eclipse,New World Cider,Modern Cider,a
564,2013,🥉 BRONZE,,4,467,Original Sin,Original Sin Cider,Original Sin Cider,Original Sin Newtown Pippin Cider,New World Cider,Modern Cider,a
565,2013,🥉 BRONZE,,4,490,Portland Cider Company,Portland Cider Company,Portland Cider Company,Kinda Dry,New World Cider,Modern Cider,a
550,2013,🥉 BRONZE,,4,139,BlackBird Cider Works,Donovan Orchards Estate Ciders,BlackBird Cider Works,Organic Semi Sweet ,New World Cider,Modern Cider,a
566,2013,🥉 BRONZE,,4,514,Reverend Nat's Hard Cider,Reverend Nat's Hard Cider,Reverend Nat's Hard Cider,Reverend Nat's Revelation Newtown Pippin,New World Cider,Modern Cider,a
567,2013,🥉 BRONZE,,4,46,Robinette Cellars,Robinette Cellars,Robinette Cellars,Barzillas Brew,New World Cider,Modern Cider,a
552,2013,🥉 BRONZE,,4,181,Carlton Cyderworks,Slake Cider,Slake Cider,Carry Nation,New World Cider,Modern Cider,a
568,2013,🥉 BRONZE,,4,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Orchard Select,New World Cider,Modern Cider,a
569,2013,🥉 BRONZE,,4,1851,Tideview Cider,Tideview Cider,Tideview Cider,Tideview Heritage Dry,New World Cider,Modern Cider,a
570,2013,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammer Bent,New World Cider,Modern Cider,a
571,2013,🥉 BRONZE,,4,845,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Twin Pines Orchards & Cider House,Hammer Bent Red,New World Cider,Modern Cider,a
572,2013,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,American 150,New World Cider,Modern Cider,a
573,2013,🥉 BRONZE,,4,61,Uncle John's,Uncle John's,Uncle John's,Melded ,New World Cider,Modern Cider,a
574,2013,🥉 BRONZE,,4,62,Vander Mill,Vander Mill,Vander Mill,Chapman's Blend,New World Cider,Modern Cider,a
575,2013,🥉 BRONZE,,4,669,Warwick Valley Winery & Distillery,Warwick Valley Winery & Distillery,Warwick Valley Winery & Distillery,Doc's Draft Hard Apple Cider,New World Cider,Modern Cider,a
576,2013,🥉 BRONZE,,4,1343,Weidmann & Groh,Weidmann & Groh,Weidmann & Groh,Trierer Weinapfel,New World Cider,Modern Cider,a
577,2013,🥇 GOLD,,2,428,Montana CiderWorks,Montana CiderWorks,Montana CiderWorks,North Fork Traditional,English Cider,Traditional Cider,e
578,2013,🥇 GOLD,,2,1130,Oliver's Cider & Perry,Oliver's Cider and Perry,Oliver's Cider and Perry,Gold Rush,English Cider,Traditional Cider,e
579,2013,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Traditions Ciderworks 2011 Afton Field Farmhouse Cider,English Cider,Traditional Cider,e
580,2013,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Traditions Ciderworks 2011 Thomas Paine Specialty Cider,English Cider,Traditional Cider,e
581,2013,🥈 SILVER,,3,87,Angry Orchard,Angry Orchard,Angry Orchard,Strawman,English Cider,Traditional Cider,e
582,2013,🥈 SILVER,,3,237,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Kingston Black,English Cider,Traditional Cider,e
583,2013,🥈 SILVER,,3,309,Griffin Cider Works,Griffin Cider Works,Griffin Cider Works,Burley Man,English Cider,Traditional Cider,e
584,2013,🥈 SILVER,,3,1150,Hogan's Cider,Hogan's Cider,Hogan's Cider,Hogan's Dry Cider,English Cider,Traditional Cider,e
585,2013,🥈 SILVER,,3,1150,Hogan's Cider,Hogan's Cider,Hogan's Cider,Hogan's Medium Cider,English Cider,Traditional Cider,e
586,2013,🥈 SILVER,,3,387,Liberty Ciderworks,Liberty Ciderworks,Liberty Ciderworks,03-12,English Cider,Traditional Cider,e
587,2013,🥈 SILVER,,3,514,Reverend Nat's Hard Cider,Reverend Nat's Hard Cider,Reverend Nat's Hard Cider,Reverend Nat's Kingston Black,English Cider,Traditional Cider,e
588,2013,🥈 SILVER,,3,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Dry,English Cider,Traditional Cider,e
589,2013,🥈 SILVER,,3,675,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Traditional Dry Cider,English Cider,Traditional Cider,e
592,2013,🥉 BRONZE,,4,185,Castle Hill Cider,Castle Hill Cider,Castle Hill Cider,Gravity,English Cider,Traditional Cider,e
593,2013,🥉 BRONZE,,4,763,County Cider Company,County Cider Company,County Cider Company,Tortured Path,English Cider,Traditional Cider,e
594,2013,🥉 BRONZE,,4,309,Griffin Cider Works,Griffin Cider Works,Griffin Cider Works,Griffin Original,English Cider,Traditional Cider,e
595,2013,🥉 BRONZE,,4,401,Maiden Rock Winery & Cidery,Maiden Rock Winery & Cidery,Maiden Rock Winery & Cidery,Bitter Love,English Cider,Traditional Cider,e
596,2013,🥉 BRONZE,,4,34,Meckley's Cidery,Meckley's Cidery,Meckley's Cidery,American Revolution ,English Cider,Traditional Cider,e
597,2013,🥉 BRONZE,,4,418,Methow Valley Ciderhouse,Methow Valley Ciderhouse,Methow Valley Ciderhouse,Pinnacle Goat,English Cider,Traditional Cider,e
598,2013,🥉 BRONZE,,4,1130,Oliver's Cider & Perry,Oliver's Cider and Perry,Oliver's Cider and Perry,Oliver's Traditional Cider,English Cider,Traditional Cider,e
590,2013,🥉 BRONZE,,4,139,BlackBird Cider Works,Donovan Orchards Estate Ciders,BlackBird Cider Works,Dabinett English Style Cider,English Cider,Traditional Cider,e
591,2013,🥉 BRONZE,,4,181,Carlton Cyderworks,Slake Cider,Slake Cider,Citizen,English Cider,Traditional Cider,e
599,2013,🥉 BRONZE,,4,836,Summerland Heritage Cider Company,Summerland Heritage Cider Company,Summerland Heritage Cider Company,Tuesday's Original,English Cider,Traditional Cider,e
600,2013,🥉 BRONZE,,4,636,Tilted Shed Ciderworks,Tilted Shed Ciderworks,Tilted Shed Ciderworks,Lost Orchard ,English Cider,Traditional Cider,e
601,2013,🥉 BRONZE,,4,675,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Traditional Medium Sweet,English Cider,Traditional Cider,e
602,2013,🥉 BRONZE,,4,675,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Cider,Westcott Bay Traditional Very Dry ,English Cider,Traditional Cider,e
603,2013,🥈 SILVER,,3,237,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Distillery Lane Ciderworks,Celebration Cider,French Cider,Traditional Cider,f
604,2013,🥈 SILVER,,3,835,Spirit Tree Estate Cidery,Spirit Tree Estate Cidery,Spirit Tree Estate Cidery,Apelager,French Cider,Traditional Cider,f
605,2013,🥉 BRONZE,,4,752,Cidrerie St-Nicolas,Cidrerie St-Nicolas,Cidrerie St-Nicolas,Cidre St-Nicolas Brut,French Cider,Traditional Cider,f
723,2013,🥇 GOLD,,2,2586,Asturiana de Vinos,Asturvisa,Asturiana de Vinos,Escalada Sidra Natural,Spanish Cider,Natural Cider,g
724,2013,🥇 GOLD,,2,1675,Sidra Viuda de Angelón,Sidra Viuda de Angelón,Sidra Viuda de Angelón,Sidra Brut Viuda De Angelon,Spanish Cider,Natural Cider,g
725,2013,🥈 SILVER,,3,1471,Llagares Valverán,Llagares Valverán,Llagares Valverán,Valveran Brut,Spanish Cider,Natural Cider,g
726,2013,🥈 SILVER,,3,1472,Sidra Cortina,Sidra Cortina,Sidra Cortina,Villacubera,Spanish Cider,Natural Cider,g
727,2013,🥈 SILVER,,3,1476,Sidra El Gobernador,Sidra El Gobernador,Sidra El Gobernador,Emilio Martinez,Spanish Cider,Natural Cider,g
728,2013,🥈 SILVER,,3,1476,Sidra El Gobernador,Sidra El Gobernador,Sidra El Gobernador,Españar,Spanish Cider,Natural Cider,g
729,2013,🥈 SILVER,,3,1672,Sidra Fanjul,Sidra Fanjul,Sidra Fanjul,Sidra Natural Ribanora,Spanish Cider,Natural Cider,g
730,2013,🥈 SILVER,,3,1673,Sidra Riestra,Sidra Riestra,Sidra Riestra,Guzman Riestra Sidra Brut Nature,Spanish Cider,Natural Cider,g
731,2013,🥈 SILVER,,3,1673,Sidra Riestra,Sidra Riestra,Sidra Riestra,Sidra Natural Riestra,Spanish Cider,Natural Cider,g
732,2013,🥉 BRONZE,,4,2586,Asturiana de Vinos,Asturvisa,Asturiana de Vinos,Escalada,Spanish Cider,Natural Cider,g
733,2013,🥉 BRONZE,,4,1473,Sidra Castañón,Sidra Castañón,Sidra Castañón,Sidra Natural Castañón,Spanish Cider,Natural Cider,g
734,2013,🥉 BRONZE,,4,1672,Sidra Fanjul,Sidra Fanjul,Sidra Fanjul,Sidra Fanjul Natural Ecologica,Spanish Cider,Natural Cider,g
735,2013,🥉 BRONZE,,4,1165,Sidra Menéndez,Sidra Menéndez,Sidra Menéndez,Val d'Ornón,Spanish Cider,Natural Cider,g
736,2013,🥉 BRONZE,,4,63,Virtue Cider,Virtue Cider,Virtue Cider,Sidra,Spanish Cider,Natural Cider,g
606,2013,🥈 SILVER,,3,1851,Tideview Cider,Tideview Cider,Tideview Cider,Tideview Sparkling Pear,New World Perry,Modern Perry,i
607,2013,🥉 BRONZE,,4,819,Pommies Cider Co.,Pommies Cider Co.,Pommies Cider Co.,Pommies Perry,New World Perry,Modern Perry,i
608,2013,🥉 BRONZE,,4,79,AeppelTreow Winery,AeppelTreow Winery & Distillery,AeppelTreow Winery & Distillery,Orchard Oriole Perry,Traditional Perry,Traditional Perry,J
609,2013,🥉 BRONZE,,4,1150,Hogan's Cider,Hogan's Cider,Hogan's Cider,Hogan's Vintage Perry,Traditional Perry,Traditional Perry,J
610,2013,🥉 BRONZE,,4,570,Snowdrift Cider Co.,Snowdrift Cider Co.,Snowdrift Cider Co.,Perry,Traditional Perry,Traditional Perry,J
611,2013,🥉 BRONZE,,4,635,Tieton Cider Works,Tieton Cider Works,Tieton Cider Works,Precipice Perry,Traditional Perry,Traditional Perry,J
617,2013,🥇 GOLD,,2,61,Uncle John's,Uncle John's,Uncle John's,Apricot Apple,Fruit Cider,Fruit Cider,K
618,2013,🥈 SILVER,,3,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Made Marion,Fruit Cider,Fruit Cider,K
619,2013,🥈 SILVER,,3,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Crimson Dew,Fruit Cider,Fruit Cider,K
620,2013,🥈 SILVER,,3,467,Original Sin,Original Sin Cider,Original Sin Cider,Original Sin Cherry Tree Cider,Fruit Cider,Fruit Cider,K
621,2013,🥈 SILVER,,3,668,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Wandering Aengus Ciderworks,Anthem Cherry,Fruit Cider,Fruit Cider,K
622,2013,🥉 BRONZE,,4,67,2 Towns Ciderhouse,2 Towns Ciderhouse,2 Towns Ciderhouse,Cherry Poppin' Cider,Fruit Cider,Fruit Cider,K
623,2013,🥉 BRONZE,,4,276,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Finnriver Farm and Cidery,Cranberry Rosehip Cider,Fruit Cider,Fruit Cider,K
624,2013,🥉 BRONZE,,4,34,Meckley's Cidery,Meckley's Cidery,Meckley's Cidery,Bush Wacker,Fruit Cider,Fruit Cider,K
625,2013,🥉 BRONZE,,4,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Blue River,Fruit Cider,Fruit Cider,K
626,2013,🥉 BRONZE,,4,38,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Northville Winery and Brewing Company,Red Ruckus,Fruit Cider,Fruit Cider,K
627,2013,🥉 BRONZE,,4,49,Spicer's Winery,Spicer's Winery,Spicer's Winery,Sweet Williams Cherry Hard Cider,Fruit Cider,Fruit Cider,K
628,2013,🥉 BRONZE,,4,1851,Tideview Cider,Tideview Cider,Tideview Cider,Tideview Sparkling Raspberry Cider,Fruit Cider,Fruit Cider,K
